STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,MEDICAL_PROCEDURE,Medical procedure,OCCUPATION,Occupation,DIAGNOSTIC_TYPE,Diagnostic category,PROVIDER,Provider,FUNCTION,Healthcare function,MODE_PROVISION,Mode of provision,CARE_TYPE,Care type,HEALTH_FACILITY,Medical technology,AGE,Age,SEX,Sex,DATA_SRCE,Data source,WAITING_TIME,Waiting time,DISEASE,Disease,CANCER_SITE,Cancer site,CONSULTATION_TYPE,Consultation type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,FIN,Finland,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,27.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,FIN,Finland,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,26,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,FIN,Finland,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,38.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,FIN,Finland,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,31,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,FIN,Finland,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,22.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,FIN,Finland,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,24.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,FIN,Finland,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,21.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,FIN,Finland,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,20,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,FIN,Finland,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,19.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,FIN,Finland,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,21.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,FIN,Finland,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,27.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,FIN,Finland,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,24.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,FIN,Finland,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,21.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,NOR,Norway,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,70.6,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,NOR,Norway,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,74.4,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,NOR,Norway,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,72.5,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,NOR,Norway,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,78.7,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,NOR,Norway,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,77.5,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,NOR,Norway,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,61.1,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,NOR,Norway,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,61.5,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,NOR,Norway,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,65.6,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,NOR,Norway,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,61.1,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,NOR,Norway,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,65.3,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,DNK,Denmark,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,14.6,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,DNK,Denmark,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,11.1,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,DNK,Denmark,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,9.1,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,DNK,Denmark,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,7.1,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,DNK,Denmark,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,7.6,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,DNK,Denmark,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,16.1,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,DNK,Denmark,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,9.9,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,DNK,Denmark,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,13.2,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,DNK,Denmark,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM683_687_689,Hysterectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,9.8,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,CRI,Costa Rica,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,73.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,CRI,Costa Rica,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,60.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,CRI,Costa Rica,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,55.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,CRI,Costa Rica,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,73.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,CRI,Costa Rica,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM603_606,Prostatectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,71.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,DNK,Denmark,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM131_138,Cataract surgery,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,37.5,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,DNK,Denmark,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM131_138,Cataract surgery,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,29.2,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,DNK,Denmark,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM131_138,Cataract surgery,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,31.7,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,DNK,Denmark,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM131_138,Cataract surgery,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,34.4,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_WAITING(1.1),Waiting times,I,DNK,Denmark,WAIT,Waiting time,PT_PAT_WAIT_M_GT3,Percentage of patients waiting more than 3 months,CM131_138,Cataract surgery,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,WTSP,Waiting times from specialist assessment to treatment,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,34,,D,Definition differs,,,,,,,,
